Ticker,Date,Price,sell_price,sell_date,closest_above,Earnings Offset Closest,average_duration,total_days_below_threshold,63d %,daily delta,Pwin,date_number_buy,date_number_sell
HPQ,2023-10-19,26.45,27.78,2023-11-13,-51,-23.0,17.0,89.0,-0.2009063444108761,-0.0218195266272189,93.5484,2467,2484.0
WFG,2023-10-19,68.04,72.71,2023-11-02,-58,-4.0,7.0,102.0,-0.2283089486219802,-0.0035149384885764,86.3158,2467,2477.0
SFNC,2023-10-19,15.99,16.98,2023-12-04,-57,-3.0,16.0,113.0,-0.2080237741456166,-0.0105198019801979,90.3226,2467,2498.0
NOMD,2023-10-19,14.42,16.25,2023-11-09,-34,-15.0,14.0,104.0,-0.2268096514745308,-0.0089347079037801,83.0769,2467,2482.0
MIDD,2023-10-19,118.45,124.53,2023-11-15,-47,-14.0,11.0,104.0,-0.2199539018768521,-0.0240586635906732,91.3043,2467,2486.0
NNN,2023-10-19,35.37,37.96,2023-11-01,-60,-9.0,20.0,20.0,-0.209608938547486,-0.0100755667506297,88.0,2467,2476.0
NLY,2023-10-19,16.34,17.18,2023-11-03,-21,-4.0,10.0,116.0,-0.2144230769230769,-0.0405167351732238,97.1429,2467,2478.0
WERN,2023-10-19,36.51,39.51,2023-11-15,-52,-9.0,4.0,8.0,-0.2261551504874948,-0.0366754617414247,100.0,2467,2486.0
CFR,2023-10-19,91.35,96.6,2023-11-03,-60,-5.0,11.0,114.0,-0.2151387576252256,-0.0019665683382498,92.8571,2467,2478.0
BRKR,2023-10-19,59.65,64.6,2023-11-21,-63,-10.0,6.0,87.0,-0.2085710494891867,-0.0086421804886156,89.7436,2467,2490.0
AL,2023-10-19,34.62,36.83,2023-11-03,-63,-12.0,10.0,110.0,-0.2023041474654378,-0.0108571428571428,93.6709,2467,2478.0
PAC,2023-10-19,127.47,135.91,2023-11-16,-11,-2.0,1.0,1.0,-0.3378181818181818,-0.0326326174394779,93.75,2467,2487.0
CBRE,2023-10-19,68.32,76.01,2023-11-03,-31,-6.0,6.0,109.0,-0.2267994567677682,-0.0212034383954154,95.0,2467,2478.0
OZK,2023-10-19,35.4,38.6,2023-11-02,-60,0.0,18.0,112.0,-0.2032410533423363,-0.0131028714803456,93.2432,2467,2477.0
ARW,2023-10-19,112.64,119.96,2023-11-02,-55,-10.0,17.0,53.0,-0.2105963977854089,-0.0159007513541847,92.5,2467,2477.0
BOX,2023-10-19,24.65,26.28,2023-11-14,-52,-32.0,13.0,123.0,-0.2112,-0.0202702702702702,90.0,2467,2485.0
BDC,2023-10-19,72.7,76.71,2023-12-14,-5,-10.0,5.0,16.0,-0.2554281032363785,-0.0341437491696557,83.3333,2467,2506.0
WOR,2023-10-19,36.9605,39.0506,2023-11-02,-33,16.0,13.0,111.0,-0.2199101726896272,-0.0085995316661793,91.8919,2467,2477.0
BIP,2023-10-19,23.67,25.09,2023-11-01,-15,-9.0,5.0,37.0,-0.3428650749583565,-0.0322976287816842,90.3226,2467,2476.0
WBA,2023-10-19,20.96,22.11,2023-11-03,-40,5.0,5.0,41.0,-0.3205834683954619,-0.0136470588235293,84.4156,2467,2478.0
WPC,2023-10-19,52.4192,55.39,2023-11-02,-50,-11.0,7.0,21.0,-0.2670498796808082,-0.0055735776753363,82.7586,2467,2477.0
UCBI,2023-10-19,23.68,25.14,2023-11-15,-51,1.0,6.0,70.0,-0.2145936981757876,-0.0186489846663903,90.0,2467,2486.0
LUV,2023-10-19,24.37,26.69,2023-12-01,-32,-5.0,9.0,109.0,-0.3457718120805368,-0.0133603238866396,80.8989,2467,2497.0
PLNT,2023-10-19,54.1,62.57,2023-11-07,-60,-13.0,8.0,116.0,-0.2002956393200295,-0.0086127909107568,95.5882,2467,2480.0
ITGR,2023-10-19,72.61,80.24,2023-10-26,-52,-5.0,13.0,52.0,-0.2212569712569712,-0.0257614383469744,92.0,2467,2472.0
CUBE,2023-10-19,36.17,38.59,2023-11-14,-63,-10.0,11.0,101.0,-0.2006629834254143,-0.0287325456498388,95.5556,2467,2485.0
WCC,2023-10-19,130.67,142.8,2023-11-03,-55,-10.0,10.0,96.0,-0.2753036437246964,-0.0160391566265062,85.0746,2467,2478.0
KNX,2023-10-19,45.88,51.27,2023-10-20,-46,0.0,3.0,20.0,-0.2447736625514402,-0.0304311073541841,100.0,2467,2468.0
DAL,2023-10-19,32.71,35.24,2023-11-14,-30,5.0,9.0,107.0,-0.3262615859938207,-0.0129752564876282,85.7143,2467,2485.0
ZBH,2023-10-19,104.81,110.2,2023-11-02,-56,-13.0,5.0,45.0,-0.2630949869928988,-0.0129955739711836,88.8889,2467,2477.0
HAS,2023-10-19,56.62,,,-31,-5.0,15.0,125.0,-0.223532638507954,-0.0239613859679366,82.4561,2467,
AEIS,2023-10-19,92.55,97.32,2023-11-29,-33,-8.0,7.0,51.0,-0.2656510354677458,-0.0317011927181418,86.3158,2467,2495.0
BLDR,2023-10-19,111.39,117.47,2023-11-01,-28,-9.0,5.0,120.0,-0.2682301931415057,-0.0045576407506703,92.0792,2467,2476.0
TNL,2023-10-19,33.63,35.45,2023-11-03,-63,-4.0,6.0,117.0,-0.2036466966611412,-0.0263462651997682,89.2857,2467,2478.0
ROIC,2023-10-19,11.88,12.81,2023-11-03,-52,-3.0,7.0,94.0,-0.2106312292358804,-0.0124688279301744,93.617,2467,2478.0
EVRG,2023-10-19,48.52,51.04,2023-11-02,-60,-13.0,3.0,17.0,-0.2118258609486679,-0.0140215403373297,88.8889,2467,2477.0
RF,2023-10-19,16.48,17.57,2023-12-01,-48,-1.0,16.0,113.0,-0.2144899904671114,-0.0036275695284159,91.7808,2467,2497.0
O,2023-10-19,49.42,52.14,2023-11-14,-59,-12.0,8.0,26.0,-0.2247843137254901,-0.0098176718092565,84.6154,2467,2485.0
AY,2023-10-19,17.12,18.05,2023-10-26,-21,-14.0,10.0,109.0,-0.3151999999999999,-0.0075362318840579,86.0465,2467,2472.0
MS,2023-10-19,72.92,78.31,2023-11-14,-57,1.0,7.0,59.0,-0.2297454314988909,-0.0261752136752135,92.4528,2467,2485.0
VC,2023-10-19,125.95,,,-63,-5.0,5.0,66.0,-0.2050116770813609,-0.0099048816916907,85.9649,2467,
EXR,2023-10-19,112.5,118.53,2023-11-08,-58,-13.0,12.0,124.0,-0.2315048842134024,-0.0301724137931034,88.0,2467,2481.0
KBH,2023-10-19,42.53,46.47,2023-11-01,-46,21.0,7.0,117.0,-0.2248952068525606,-0.020497466605251,84.7826,2467,2476.0
UBSI,2023-10-19,26.88,28.44,2023-10-31,-51,-4.0,8.0,52.0,-0.2049689440993789,-0.0073855243722303,82.6923,2467,2475.0
ALLE,2023-10-19,98.56,103.49,2023-11-10,-61,-8.0,1.0,1.0,-0.2243645234909891,-0.0150894373938241,100.0,2467,2483.0
AWK,2023-10-19,117.02,124.49,2023-11-02,-57,-9.0,4.0,38.0,-0.213680956860637,-0.0094802776367022,85.7143,2467,2477.0
AXTA,2023-10-19,25.76,28.35,2023-11-01,-56,-9.0,8.0,67.0,-0.2129544760158874,-0.0209045990117824,88.6364,2467,2476.0
TPH,2023-10-19,25.06,26.96,2023-11-02,-33,-5.0,7.0,103.0,-0.2382978723404255,-0.0245231607629429,81.3187,2467,2477.0
ASR,2023-10-19,209.53,221.71,2023-11-01,-32,-2.0,0.0,0.0,-0.2725157975140615,-0.0167988362817325,90.6977,2467,2476.0
TXN,2023-10-20,147.81,155.54,2023-11-20,-62,-2.0,3.0,7.0,-0.2056642304385211,-0.0207367165761229,100.0,2468,2489.0
PAC,2023-10-20,126.22,135.91,2023-11-16,-12,-1.0,1.0,1.0,-0.3443116883116883,-0.0098062289166078,92.3077,2468,2487.0
SLM,2023-10-20,13.14,14.29,2023-11-02,-62,-3.0,8.0,119.0,-0.2112845138055221,-0.0112866817155755,93.8462,2468,2477.0
ASR,2023-10-20,209.46,221.71,2023-11-01,-33,-1.0,0.0,0.0,-0.2727588361919311,-0.0003340810385147,88.3721,2468,2476.0
ROIC,2023-10-20,11.8,12.81,2023-11-03,-51,-2.0,7.0,94.0,-0.2159468438538205,-0.0067340067340067,91.6667,2468,2478.0
TMHC,2023-10-20,38.48,41.74,2023-11-02,-34,-3.0,4.0,43.0,-0.230861483110134,-0.0133333333333334,90.7692,2468,2477.0
VLY,2023-10-20,7.82,8.26,2023-11-02,-49,-4.0,15.0,125.0,-0.2407766990291262,-0.0333745364647712,91.3043,2468,2477.0
BKH,2023-10-20,48.9,51.52,2023-11-03,-61,-8.0,4.0,14.0,-0.2053948651283718,-0.0235623003194888,87.5,2468,2478.0
NXST,2023-10-20,140.47,150.97,2023-11-02,-52,-13.0,6.0,59.0,-0.2476970865467009,-0.0167296654066919,96.875,2468,2477.0
FAF,2023-10-20,50.53,53.88,2023-11-02,-34,-4.0,10.0,80.0,-0.2114544319600498,-0.0009885330170027,88.3721,2468,2477.0
TTC,2023-10-20,82.22,86.52,2023-11-14,-34,31.0,4.0,18.0,-0.2081286718674756,-0.0167424061229372,100.0,2468,2485.0
POWI,2023-10-20,70.61,74.82,2023-11-03,-55,-12.0,9.0,124.0,-0.2731109738521721,-0.0271424634885643,83.3333,2468,2478.0
H,2023-10-20,100.43,106.72,2023-11-07,-58,-9.0,4.0,17.0,-0.205144440047487,-0.0332113977666537,98.0,2468,2480.0
IQV,2023-10-20,184.36,197.2,2023-11-03,-61,-8.0,8.0,93.0,-0.2052077944473185,-0.0127978580990628,100.0,2468,2478.0
TPH,2023-10-20,24.67,25.91,2023-11-01,-34,-4.0,7.0,103.0,-0.2501519756838904,-0.0155626496408618,80.4348,2468,2476.0
NTRS,2023-10-20,64.28,70.1,2023-11-02,-53,2.0,8.0,75.0,-0.204947433518862,-0.0186259541984732,97.9167,2468,2477.0
WAFD,2023-10-20,24.49,26.0,2023-11-02,-53,3.0,7.0,63.0,-0.2254901960784314,-0.0223552894211577,89.6552,2468,2477.0
ABCB,2023-10-20,36.19,38.13,2023-11-01,-53,-4.0,8.0,26.0,-0.2012800706245863,-0.0271505376344087,90.9091,2468,2476.0
WPC,2023-10-20,51.7336,55.39,2023-11-02,-49,-10.0,7.0,21.0,-0.2766362641065688,-0.0130791770954152,80.0,2468,2477.0
ITGR,2023-10-20,72.0,80.24,2023-10-26,-53,-4.0,13.0,52.0,-0.2277992277992278,-0.008401046687784,91.0891,2468,2472.0
LUV,2023-10-20,24.2,25.57,2023-11-30,-33,-4.0,9.0,109.0,-0.3494623655913978,-0.0069757899056217,80.0,2468,2496.0
FR,2023-10-20,42.36,44.68,2023-11-15,-61,2.0,9.0,78.0,-0.2101435763565169,-0.0039971784622619,96.5517,2468,2486.0
EXR,2023-10-20,109.59,118.53,2023-11-08,-55,-12.0,12.0,124.0,-0.2513832912084157,-0.0258666666666665,86.2745,2468,2481.0
ONB,2023-10-20,13.88,14.61,2023-11-03,-53,-2.0,6.0,20.0,-0.2004608294930875,-0.0374479889042995,84.2105,2468,2478.0
SCI,2023-10-20,53.94,60.79,2023-11-02,-62,-8.0,5.0,23.0,-0.201480384900074,-0.0144344966197698,92.5926,2468,2477.0
ON,2023-10-20,84.83,,,-57,-6.0,5.0,79.0,-0.2151910444999537,-0.0250545914262728,87.0588,2468,
CBRE,2023-10-20,67.49,71.7,2023-11-02,-28,-5.0,6.0,109.0,-0.2361928474422816,-0.0121487119437938,93.4426,2468,2477.0
UCBI,2023-10-20,22.77,24.0,2023-11-03,-48,2.0,9.0,116.0,-0.244776119402985,-0.038429054054054,88.8889,2468,2478.0
ROK,2023-10-20,266.06,281.47,2023-12-01,-58,-9.0,19.0,58.0,-0.2131428740425279,-0.0201090159104301,89.4737,2468,2497.0
BDC,2023-10-20,71.71,76.71,2023-12-14,-6,-9.0,5.0,16.0,-0.2655673904137648,-0.013617606602476,82.1918,2468,2506.0
HWC,2023-10-20,33.48,36.91,2023-11-02,-34,3.0,17.0,105.0,-0.2523447967842788,-0.0362694300518136,86.25,2468,2477.0
BOX,2023-10-20,24.05,25.34,2023-11-07,-37,-31.0,12.0,126.0,-0.2303999999999999,-0.0243407707910749,89.011,2468,2480.0
ADC,2023-10-20,54.81,58.16,2023-11-02,-61,-2.0,4.0,22.0,-0.2064572173157665,-0.0025477707006369,81.8182,2468,2477.0
NOVT,2023-10-20,135.36,143.09,2023-11-15,-53,-12.0,11.0,122.0,-0.2348219332956471,-0.021894645566876,91.8367,2468,2486.0
DAL,2023-10-20,32.23,34.17,2023-11-08,-28,6.0,9.0,107.0,-0.3211878685762426,-0.0146744114949557,84.7059,2468,2481.0
EVRG,2023-10-20,48.37,51.04,2023-11-02,-61,-12.0,3.0,17.0,-0.2111872146118721,-0.0030915086562243,84.2105,2468,2477.0
AY,2023-10-20,16.69,17.56,2023-10-25,-19,-13.0,10.0,109.0,-0.3323999999999999,-0.0251168224299065,84.0909,2468,2471.0
UBSI,2023-10-20,26.22,28.14,2023-10-26,-48,-3.0,7.0,55.0,-0.2244897959183674,-0.0245535714285713,81.1321,2468,2472.0
WCC,2023-10-20,125.57,135.97,2023-11-02,-30,-9.0,10.0,96.0,-0.3035882646553158,-0.0390296165914134,83.5821,2468,2477.0
KIM,2023-10-20,16.7,17.94,2023-10-31,-63,-4.0,10.0,76.0,-0.2032442748091604,-0.0106635071090047,95.4545,2468,2475.0
PWR,2023-10-20,164.7,175.08,2023-11-02,-30,-9.0,1.0,9.0,-0.2244302128461105,-0.02394215953538,94.4444,2468,2477.0
NLY,2023-10-20,16.24,17.18,2023-11-03,-22,-3.0,9.0,119.0,-0.2192307692307693,-0.0061199510403917,94.4444,2468,2478.0
NNN,2023-10-20,35.28,37.96,2023-11-01,-61,-8.0,20.0,20.0,-0.2116201117318435,-0.0025445292620863,84.6154,2468,2476.0
HBAN,2023-10-20,9.64,10.34,2023-11-02,-53,0.0,3.0,27.0,-0.2143439282803585,-0.0388833499501494,93.6508,2468,2477.0
GLW,2023-10-20,27.17,28.95,2023-11-15,-61,-2.0,5.0,26.0,-0.210174418604651,-0.0094786729857818,91.6667,2468,2486.0
KBH,2023-10-20,42.31,46.47,2023-11-01,-47,22.0,7.0,117.0,-0.228904683798068,-0.0051728191864566,83.871,2468,2476.0
BLDR,2023-10-20,109.28,117.47,2023-11-01,-29,-8.0,5.0,120.0,-0.2820917093680199,-0.0189424544393571,91.1765,2468,2476.0
HAS,2023-10-20,56.06,,,-28,-4.0,15.0,125.0,-0.2312122874382884,-0.0098904980572235,81.0345,2468,
NOMD,2023-10-20,14.12,16.25,2023-11-09,-34,-14.0,14.0,104.0,-0.2428954423592493,-0.0208044382801665,83.0769,2468,2482.0
MIDD,2023-10-20,115.69,124.14,2023-11-14,-34,-13.0,11.0,104.0,-0.2381297332894303,-0.0233009708737864,90.0,2468,2485.0
SFNC,2023-10-20,15.47,16.32,2023-11-14,-52,-2.0,14.0,116.0,-0.2337790985636454,-0.0325203252032519,88.8889,2468,2485.0
AWK,2023-10-20,115.8,124.49,2023-11-02,-56,-8.0,4.0,38.0,-0.2201495050171729,-0.0104255682789267,80.0,2468,2477.0
WFG,2023-10-20,66.89,70.36,2023-11-01,-58,-3.0,7.0,102.0,-0.2413519337643189,-0.0169018224573781,85.4167,2468,2476.0
O,2023-10-20,49.35,52.14,2023-11-14,-60,-11.0,8.0,26.0,-0.2258823529411764,-0.0014164305949008,81.4815,2468,2485.0
CRUS,2023-10-20,67.74,73.05,2023-11-06,-53,-9.0,10.0,42.0,-0.20343367826905,-0.0063077600117354,82.8571,2468,2479.0
HPQ,2023-10-20,26.01,27.42,2023-11-03,-49,-22.0,18.0,110.0,-0.2141993957703927,-0.0166351606805291,92.0635,2468,2478.0
NTCT,2023-10-20,22.39,,,-13,-9.0,13.0,67.0,-0.2479005710446757,-0.0175515577007459,96.3636,2468,
ZBH,2023-10-20,104.56,110.2,2023-11-02,-57,-12.0,5.0,45.0,-0.2627274009307572,-0.0023852685812422,87.2727,2468,2477.0
KW,2023-10-20,13.11,,,-25,-8.0,11.0,91.0,-0.236013986013986,-0.0045558086560364,93.75,2468,
RYN,2023-10-20,25.5,28.57,2023-11-02,-51,-8.0,4.0,21.0,-0.2300724637681158,-0.0116279069767442,81.8182,2468,2477.0
REXR,2023-10-20,44.04,46.88,2023-11-14,-58,2.0,19.0,117.0,-0.2241014799154334,-0.0118914067758582,94.7368,2468,2485.0
WTRG,2023-10-20,32.92,34.65,2023-11-02,-56,-11.0,7.0,29.0,-0.2306613694788502,-0.0036319612590798,86.3636,2468,2477.0
BOKF,2023-10-20,72.9,76.81,2023-12-04,-55,-3.0,11.0,118.0,-0.2018830742281585,-0.0373696025353228,89.0244,2468,2498.0
AEIS,2023-10-20,90.88,95.73,2023-11-15,-32,-7.0,7.0,51.0,-0.2789018487661668,-0.0180443003781739,85.4167,2468,2486.0
NOK,2023-10-20,3.18,3.35,2023-11-02,-23,1.0,2.0,17.0,-0.2186732186732186,-0.0093457943925232,97.5904,2468,2477.0
OLN,2023-10-20,46.18,50.19,2023-12-04,-35,-4.0,7.0,120.0,-0.2166242578456318,-0.0211954217888935,95.1613,2468,2498.0
AGNC,2023-10-20,8.2,8.67,2023-11-14,-59,-6.0,9.0,104.0,-0.2190476190476191,-0.0072639225181598,88.0952,2468,2485.0
CUBE,2023-10-20,35.53,38.59,2023-11-14,-63,-9.0,10.0,104.0,-0.2037203047960555,-0.0176942217307161,93.4783,2468,2485.0
SITC,2023-10-20,11.59,12.43,2023-11-02,-63,-6.0,9.0,67.0,-0.2050754458161865,-0.0077054794520547,88.2979,2468,2477.0
ALLE,2023-10-20,97.0,101.89,2023-11-03,-62,-7.0,1.0,1.0,-0.2366412213740457,-0.015827922077922,94.4444,2468,2478.0
SSNC,2023-10-20,50.08,52.63,2023-11-06,-61,-4.0,12.0,89.0,-0.2020395156150414,-0.0137849547065774,96.2963,2468,2479.0
HPQ,2023-10-23,25.88,27.42,2023-11-03,-50,-21.0,18.0,110.0,-0.2181268882175226,-0.0049980776624376,90.4762,2469,2478.0
NOK,2023-10-23,3.16,3.35,2023-11-02,-23,2.0,2.0,17.0,-0.2235872235872236,-0.0062893081761006,96.4286,2469,2477.0
NNN,2023-10-23,34.8,37.96,2023-11-01,-61,-7.0,20.0,20.0,-0.2214765100671142,-0.0136054421768708,81.4815,2469,2476.0
ITGR,2023-10-23,71.34,80.24,2023-10-26,-48,-3.0,13.0,52.0,-0.2348777348777347,-0.0091666666666666,91.0891,2469,2472.0
GLW,2023-10-23,26.93,28.46,2023-11-14,-57,-1.0,5.0,26.0,-0.2171511627906976,-0.0088332719911667,89.1892,2469,2485.0
LAD,2023-10-23,252.5,266.19,2023-11-03,-35,-2.0,11.0,67.0,-0.2123896565706977,-0.0241168740820901,87.0968,2469,2478.0
FTNT,2023-10-23,56.1,59.27,2023-12-22,-56,-8.0,8.0,107.0,-0.2838907327035996,-0.0046132008516678,81.5789,2469,2512.0
SFNC,2023-10-23,15.35,16.32,2023-11-14,-50,-1.0,14.0,116.0,-0.2397226349678058,-0.0077569489334196,87.5,2469,2485.0
MSA,2023-10-23,147.97,159.18,2023-10-25,-35,-1.0,0.0,0.0,-0.2002486217706194,-0.0103003143602433,100.0,2469,2471.0
EXR,2023-10-23,108.13,118.53,2023-11-08,-56,-11.0,12.0,124.0,-0.2551491354963147,-0.013322383429145,84.6154,2469,2481.0
SCI,2023-10-23,53.53,60.79,2023-11-02,-58,-7.0,5.0,27.0,-0.2075499629903774,-0.0076010381905821,89.2857,2469,2477.0
EMN,2023-10-23,69.73,75.19,2023-10-30,-61,-3.0,13.0,82.0,-0.2128908454678857,-0.0218824519567961,94.8276,2469,2474.0
UPS,2023-10-23,148.16,155.92,2023-12-04,-58,-3.0,6.0,67.0,-0.2114535100324658,-0.0250065806791262,100.0,2469,2498.0
UCBI,2023-10-23,22.67,24.0,2023-11-03,-49,3.0,9.0,116.0,-0.2480928689883913,-0.0043917435221781,87.6543,2469,2478.0
BOKF,2023-10-23,72.64,76.81,2023-12-04,-55,-2.0,10.0,120.0,-0.2047295817823516,-0.0035665294924555,87.8049,2469,2498.0
TTC,2023-10-23,81.41,86.08,2023-11-03,-35,32.0,9.0,46.0,-0.2159298853895791,-0.0098516176112868,94.4444,2469,2478.0
SJW,2023-10-23,57.35,61.18,2023-10-30,-62,-5.0,4.0,9.0,-0.2060085836909871,-0.0125688705234159,94.1176,2469,2474.0
MIDD,2023-10-23,114.46,120.21,2023-11-10,-35,-12.0,11.0,104.0,-0.2462298320711228,-0.0106318610078658,88.5714,2469,2483.0
AEIS,2023-10-23,89.3,94.12,2023-11-14,-33,-6.0,7.0,51.0,-0.2914385463778466,-0.0173855633802816,84.5361,2469,2485.0
PB,2023-10-23,50.49,54.6,2023-10-26,-58,-2.0,14.0,59.0,-0.2026216045483259,-0.0047309284447071,82.9787,2469,2472.0
CFR,2023-10-23,84.8,92.09,2023-10-26,-53,-3.0,11.0,114.0,-0.2689024915941029,-0.0150987224157955,89.2857,2469,2472.0
CUBE,2023-10-23,35.02,36.99,2023-11-08,-62,-8.0,10.0,104.0,-0.2107279693486589,-0.0143540669856458,91.4894,2469,2481.0
IQV,2023-10-23,183.71,197.2,2023-11-03,-62,-7.0,7.0,95.0,-0.2080100017244353,-0.0035257105662833,96.875,2469,2478.0
SSNC,2023-10-23,49.75,52.46,2023-11-03,-62,-3.0,12.0,97.0,-0.20729764181007,-0.0065894568690095,94.5455,2469,2478.0
ALLE,2023-10-23,96.87,101.89,2023-11-03,-63,-6.0,1.0,1.0,-0.2376642795309671,-0.0013402061855669,89.4737,2469,2478.0
MCHP,2023-10-23,74.39,81.28,2023-11-14,-58,-8.0,7.0,60.0,-0.2081115605705769,-0.0128715498938428,95.7447,2469,2485.0
NLY,2023-10-23,16.09,16.9,2023-11-02,-23,-2.0,9.0,119.0,-0.2264423076923077,-0.0092364532019703,91.8919,2469,2477.0
NOMD,2023-10-23,13.77,14.46,2023-11-03,-35,-13.0,14.0,104.0,-0.2616621983914209,-0.0247875354107648,83.0769,2469,2478.0
BMI,2023-10-23,135.61,142.4,2023-11-02,-49,2.0,12.0,74.0,-0.2001297628878139,-0.0097122827515698,100.0,2469,2477.0
FITB,2023-10-23,23.02,25.05,2023-11-02,-58,2.0,13.0,69.0,-0.2089347079037801,-0.0115929583512236,91.5493,2469,2477.0
BKU,2023-10-23,21.44,23.86,2023-11-02,-35,2.0,19.0,116.0,-0.2819825853985264,-0.0174152153987167,84.507,2469,2477.0
WBS,2023-10-23,37.81,41.3,2023-11-03,-59,2.0,11.0,68.0,-0.2014783526927138,-0.0099502487562187,91.4286,2469,2478.0
BOX,2023-10-23,23.99,25.2,2023-11-03,-38,-30.0,12.0,126.0,-0.23232,-0.0024948024948026,87.9121,2469,2478.0
WFG,2023-10-23,66.15,70.36,2023-11-01,-58,-2.0,7.0,102.0,-0.2497448111602586,-0.0110629391538346,84.5361,2469,2476.0
BDC,2023-10-23,69.86,74.19,2023-12-13,-7,-8.0,5.0,16.0,-0.2845145432199918,-0.0257983544833355,80.8219,2469,2505.0
ROIC,2023-10-23,11.7,12.36,2023-11-02,-50,-1.0,7.0,94.0,-0.2225913621262459,-0.0084745762711865,89.7959,2469,2477.0
REXR,2023-10-23,42.73,45.1,2023-11-02,-32,3.0,19.0,117.0,-0.2471811134601832,-0.0297456857402361,92.3077,2469,2477.0
CBRE,2023-10-23,66.85,71.7,2023-11-02,-29,-4.0,6.0,109.0,-0.2434359438660027,-0.0094828863535338,91.8033,2469,2477.0
NXST,2023-10-23,139.17,150.97,2023-11-02,-53,-12.0,6.0,59.0,-0.254659383033419,-0.0092546451199545,95.3125,2469,2477.0
EVRG,2023-10-23,48.32,51.04,2023-11-02,-62,-11.0,3.0,17.0,-0.2120026092628832,-0.0010336985734958,80.0,2469,2477.0
NTRS,2023-10-23,64.18,70.1,2023-11-02,-54,3.0,7.0,78.0,-0.2061842918985774,-0.0015556938394523,95.9184,2469,2477.0
EXLS,2023-10-23,25.48,26.88,2023-11-07,-62,-3.0,3.0,7.0,-0.2247307247611513,-0.0474766355140187,95.2381,2469,2480.0
NTCT,2023-10-23,21.91,,,-5,-8.0,13.0,67.0,-0.2582938388625592,-0.0214381420276909,94.5455,2469,
POWI,2023-10-23,70.11,74.82,2023-11-03,-56,-11.0,9.0,124.0,-0.2782581840642372,-0.0070811499787565,81.9672,2469,2478.0
KW,2023-10-23,12.98,,,-25,-7.0,11.0,91.0,-0.2435897435897436,-0.0099160945842867,91.6667,2469,
SLM,2023-10-23,13.05,14.29,2023-11-02,-63,-2.0,8.0,119.0,-0.2076502732240436,-0.0068493150684931,92.3077,2469,2477.0
VGR,2023-10-23,10.47,11.09,2023-12-01,-56,-7.0,6.0,78.0,-0.208018154311649,-0.023320895522388,83.5294,2469,2497.0
RF,2023-10-23,14.19,15.43,2023-11-02,-23,1.0,16.0,113.0,-0.3236415633937083,-0.0173130193905817,89.1892,2469,2477.0
FAF,2023-10-23,50.47,53.88,2023-11-02,-35,-3.0,10.0,80.0,-0.2123907615480649,-0.0011874134177716,86.3636,2469,2477.0
WAFD,2023-10-23,24.2,26.0,2023-11-02,-53,4.0,7.0,63.0,-0.2346616065781152,-0.0118415679869333,88.1356,2469,2477.0
IRDM,2023-10-23,38.07,39.99,2023-12-05,-21,2.0,8.0,72.0,-0.2963031423290203,-0.0106548856548855,81.4815,2469,2499.0
ON,2023-10-23,83.61,,,-58,-5.0,5.0,80.0,-0.2264779350541216,-0.0143817045856418,85.8824,2469,
DAL,2023-10-23,32.04,34.17,2023-11-08,-29,7.0,9.0,107.0,-0.3100775193798449,-0.0058951287620229,83.7209,2469,2481.0
TXN,2023-10-23,146.32,154.62,2023-11-17,-63,-1.0,2.0,8.0,-0.213671539122958,-0.0100805087612476,90.9091,2469,2488.0
KMPR,2023-10-23,40.84,42.89,2023-11-27,-54,-5.0,15.0,126.0,-0.2072981366459627,-0.0422138836772982,92.3077,2469,2493.0
KIM,2023-10-23,16.48,17.94,2023-10-31,-62,-3.0,10.0,80.0,-0.2050168837433671,-0.0131736526946106,94.0299,2469,2475.0
BKH,2023-10-23,48.16,51.52,2023-11-03,-59,-7.0,5.0,21.0,-0.2174195645108873,-0.0151329243353783,84.0,2469,2478.0
SITC,2023-10-23,11.41,12.06,2023-11-01,-54,-5.0,8.0,68.0,-0.2004204625087595,-0.0155306298533217,87.3684,2469,2476.0
AGNC,2023-10-23,8.11,8.67,2023-11-14,-25,-5.0,9.0,104.0,-0.2276190476190477,-0.0109756097560975,86.0465,2469,2485.0
FR,2023-10-23,41.8,44.2,2023-11-03,-35,3.0,9.0,78.0,-0.2205854931941079,-0.0132200188857413,93.3333,2469,2478.0
CMC,2023-10-23,40.05,42.46,2023-10-30,-20,7.0,7.0,77.0,-0.3078119599032147,-0.0071888943976203,86.6667,2469,2474.0
HBAN,2023-10-23,9.57,10.34,2023-11-02,-50,1.0,14.0,114.0,-0.2200488997555011,-0.0072614107883817,92.1875,2469,2477.0
WTRG,2023-10-23,32.62,34.65,2023-11-02,-54,-10.0,7.0,29.0,-0.2376723533535873,-0.0091130012150669,82.6087,2469,2477.0
MSGS,2023-10-23,169.9,179.2,2023-12-19,-59,-8.0,2.0,5.0,-0.2014101057579318,-0.0162700480574373,95.8333,2469,2509.0
OLN,2023-10-23,45.61,48.34,2023-12-01,-36,-3.0,7.0,124.0,-0.2262934690415606,-0.0123430056301429,94.3548,2469,2497.0
MAS,2023-10-24,49.14,51.83,2023-10-30,-59,-2.0,9.0,54.0,-0.2075471698113207,-0.0128565689031739,90.4762,2470,2474.0
TMO,2023-10-24,458.26,482.39,2023-11-21,-63,-1.0,1.0,3.0,-0.2022074824602635,-0.0076871440635759,100.0,2470,2490.0
