Ticker,m20tmrw,Close,63d %,daily delta,previous daily delta,63d peak,chance,Earnings Offset Closest,Overall Record,average_duration,total_days_below_threshold
VIV,9.08,10.15,-0.1057268722466959,0.0089463220675944,-0.0214007782101166,11.35,0,25,34 - 25 (57.63%),36.0,73.0
VLY,8.88,7.61,-0.3144144144144143,-0.0167958656330748,-0.0064184852374838,11.1,0,-21,68 - 11 (86.08%),13.0,148.0
VOYA,59.400000000000006,71.73,-0.0339393939393939,0.0022355735643426,0.0063273340832394,74.25,0,-29,33 - 0 (100.00%),0.0,0.0
VNOM,30.672000000000004,37.47,-0.0226917057902974,-0.0139473684210527,0.0109071561585527,38.34,0,25,67 - 9 (88.16%),12.0,36.0
VMI,190.69600000000003,220.13,-0.0765196962705039,0.0070451530262134,-0.0081673397159579,238.37,0,-16,24 - 7 (77.42%),3.0,20.0
VLO,136.784,167.25,-0.021815417007837,-0.0073594872099235,-0.0067790615420889,170.98,0,-21,94 - 13 (87.85%),11.0,107.0
VMC,220.47199999999998,273.87,-0.0062411553394534,0.0045851368204827,-0.0063420323662342,275.59,0,26,30 - 0 (100.00%),29.0,29.0
VOD,7.408,,,,,,,,,,
VRTX,356.86400000000003,418.46,-0.0619171449067431,0.005840924933298,0.0008901506038587,446.08,0,-28,17 - 0 (100.00%),0.0,0.0
VRSK,200.52800000000002,231.21,-0.0775951488071491,-0.0034051724137931,-0.0121774674274036,250.66,0,24,14 - 0 (100.00%),16.0,49.0
VSH,19.52,22.15,-0.0922131147540983,-0.0159928920479788,0.0227169468423444,24.4,0,-30,43 - 7 (86.00%),1.0,7.0
VRNS,41.584,46.7,-0.1015775298191611,-0.01890756302521,-0.0077131540546173,51.98,0,-28,101 - 18 (84.87%),23.0,164.0
VSAT,22.6,17.21,-0.3907964601769911,-0.0103507763082231,0.015771028037383,28.25,0,34,113 - 28 (80.14%),29.0,291.0
VNO,24.112000000000002,26.43,-0.1230922362309223,-0.0329308452250274,-0.0069040697674419,30.14,0,-28,73 - 20 (78.49%),25.0,284.0
VRSN,165.46400000000003,187.1,-0.0953923512063047,-0.0004807949142582,-0.0087900450092666,206.83,0,-21,16 - 0 (100.00%),34.0,68.0
VRNT,25.880000000000003,30.94,-0.0435857805255023,0.0016186468112657,-0.0016160310277957,32.35,0,-1,64 - 6 (91.43%),40.0,120.0
WAL,56.088,61.49,-0.1229496505491369,-0.0050161812297734,-0.0046706393944275,70.11,0,-14,97 - 17 (85.09%),92.0,921.0
WBA,21.32,20.51,-0.2303939962476546,-0.005816771691711,0.0024295432458698,26.65,0,-2,75 - 14 (84.27%),11.0,145.0
WAFD,27.096,27.44,-0.1898435193386476,-0.0108147080028838,-0.0043072505384063,33.87,0,-11,51 - 4 (92.73%),7.0,79.0
WBD,9.352,8.38,-0.283147989734816,-0.0094562647754137,0.0023696682464455,11.69,0,22,122 - 44 (73.49%),14.0,355.0
VTRS,10.824,11.6,-0.1426459719142645,-0.0194420963651733,-0.0008445945945946,13.53,0,19,121 - 4 (96.80%),47.0,707.0
WAB,115.88800000000002,143.91,-0.0065580560541212,0.0075614366729677,-0.0066073167338989,144.86,0,-20,44 - 9 (83.02%),0.0,0.0
WAT,288.8,338.1,-0.0634349030470913,-0.0134803921568628,-0.0132158590308368,361.0,0,34,25 - 0 (100.00%),12.0,61.0
W,52.552,64.76,-0.0350171360452986,0.0222573007103394,0.0003158060950576,65.69,0,23,220 - 23 (90.53%),130.0,1041.0
VZ,33.992000000000004,40.85,-0.0385973170157684,-0.0004893564962074,0.012385434728759,42.49,0,-18,7 - 9 (43.75%),25.0,51.0
WB,8.76,9.13,-0.1662100456621003,0.0246913580246914,0.034843205574913,10.95,0,8,184 - 66 (73.60%),58.0,1167.0
WBS,42.048,49.54,-0.0574581430745815,-0.0091999999999999,0.0088781275221951,52.56,0,-16,65 - 6 (91.55%),20.0,160.0
WCN,137.704,170.03,-0.0122000813338755,-0.0017612869136383,-0.0032186329588014,172.13,0,-20,4 - 0 (100.00%),0.0,0.0
WDFC,220.656,249.43,-0.0956783409469943,0.0091843340346333,-0.0314667502645088,275.82,0,-9,16 - 13 (55.17%),231.0,231.0
WCC,155.06400000000002,168.47,-0.1308362998503844,0.0016647838753789,-0.0056166489298804,193.83,0,-26,62 - 7 (89.86%),12.0,113.0
WDS,17.184,,,,,,,,,,
WD,90.52000000000001,95.2,-0.1586389748121962,0.008260961660665,0.0130901287553648,113.15,0,-26,69 - 11 (86.25%),37.0,259.0
VTR,40.760000000000005,42.35,-0.168792934249264,-0.007033997655334,-0.0163745387453875,50.95,0,28,60 - 8 (88.24%),12.0,62.0
WEC,69.288,78.65,-0.0919062463918715,-0.0156445556946183,-0.0013748281464817,86.61,0,-28,10 - 0 (100.00%),11.0,11.0
WDAY,245.768,277.38,-0.097099703785684,0.0061665699361577,-0.0065585585585585,307.21,0,21,58 - 5 (92.06%),19.0,99.0
WES,27.983999999999998,34.73,-0.0071469411092052,0.0069585387068713,-0.0037550548815712,34.98,0,24,82 - 20 (80.39%),4.0,9.0
WDC,54.52000000000001,68.15,0.048784241305017,0.048784241305017,0.0162652486706287,68.15,0,-33,130 - 42 (75.58%),51.0,614.0
WELL,75.4,91.01,-0.0343766578249336,-0.0028486906979291,-0.0087966985230234,94.25,0,29,41 - 6 (87.23%),8.0,8.0
WIRE,199.24,249.05,0.0016892571290674,0.0164061543484472,-0.0065680113521183,249.05,0,-19,41 - 0 (100.00%),9.0,74.0
WEX,189.424,236.41,-0.0015626319790522,0.008790270962236,0.0020952706747625,236.78,0,-21,54 - 1 (98.18%),11.0,11.0
WERN,34.416000000000004,38.09,-0.1145978614597861,0.0031603897814065,-0.0075797177208573,43.02,0,-25,21 - 0 (100.00%),5.0,25.0
WF,28.592000000000002,34.18,-0.0436485730274203,-0.015552995391705,0.0043390222736476,35.74,0,18,32 - 13 (71.11%),33.0,132.0
WHR,98.43200000000002,112.23,-0.0878576072821847,-0.0105792118487172,0.0234593521609673,123.04,0,-18,61 - 11 (84.72%),42.0,728.0
WEN,15.896,18.2,-0.0840463009562154,-0.0032858707557503,-0.0166935918147549,19.87,0,27,27 - 3 (90.00%),20.0,20.0
WIT,5.144,5.66,-0.1197511664074649,-0.001763668430335,0.0035398230088494,6.43,0,-21,34 - 24 (58.62%),3.0,9.0
WFG,70.144,87.3,-0.0043339416058395,-0.0043339416058395,0.0048132019252808,87.68,0,-19,85 - 6 (93.41%),7.0,102.0
WK,83.52000000000001,82.67,-0.2081417624521073,0.0041297218510871,-0.0143660960134084,104.4,0,25,64 - 20 (76.19%),28.0,113.0
WING,296.608,368.0,-0.0074441687344912,0.0187415220219804,0.0138366545046308,370.76,0,24,83 - 10 (89.25%),62.0,566.0
WLY,30.12,36.93,-0.0191235059760955,-0.0002707092582565,-0.0013517166801839,37.65,0,13,55 - 4 (93.22%),14.0,160.0
WIX,114.208,138.05,-0.0329924348557016,0.0025417574437183,-0.0117697717812546,142.76,0,24,106 - 32 (76.81%),108.0,652.0
WLK,120.336,150.15,-0.0017949740725966,0.0010667377825188,-0.0021953166577965,150.42,0,25,71 - 20 (78.02%),24.0,99.0
WMK,53.44800000000001,63.19,-0.0541835054632541,0.000316605983853,-0.0117334167709637,66.81,0,20,29 - 24 (54.72%),72.0,72.0
WMB,30.744,38.09,-0.008847254748894,-0.0031405391258831,-0.0010457516339869,38.43,0,-25,36 - 1 (97.30%),3.0,9.0
WFC,46.28,56.68,-0.0202247191011236,-0.0008813678829543,-0.0070015753544548,57.85,0,-12,57 - 11 (83.82%),14.0,87.0
WMS,138.144,167.8,-0.0282603659949038,-0.0048039855287349,-0.0153585610838589,172.68,0,32,59 - 4 (93.65%),14.0,186.0
WLYB,31.160000000000004,37.71,-0.0318356867779204,0.0247282608695653,0.0,38.95,0,13,21 - 4 (84.00%),13.0,143.0
WPC,53.89600000000001,55.61,-0.1745584087872941,0.000539762504498,-0.0067905646890636,67.37,0,-22,33 - 0 (100.00%),7.0,21.0
WM,169.94400000000002,211.77,-0.0031069058042648,0.0,-4.7218811974669705e-05,212.43,0,-20,15 - 0 (100.00%),0.0,0.0
WOLF,37.472,26.93,-0.425064047822374,-0.0193008011653313,0.0058608058608058,46.84,0,-20,151 - 15 (90.96%),33.0,402.0
WMT,49.160000000000004,60.51,-0.0152969894222946,-0.0009905894006934,-0.0049285362247412,61.45,0,25,11 - 5 (68.75%),26.0,53.0
WOR,53.584,60.53,-0.0962974022096148,-0.0291900561347233,-0.0295719844357976,66.98,0,4,70 - 5 (93.33%),13.0,111.0
WPP,40.44800000000001,,,,,,,,,,
WRK,39.552,49.34,-0.0020226537216827,0.0133497638118711,0.0097469929489837,49.44,0,-26,60 - 13 (82.19%),20.0,163.0
WPM,40.36000000000001,44.65,-0.1149653121902875,-0.0057893564907592,0.0004455335263977,50.45,0,8,60 - 18 (76.92%),18.0,110.0
WNS,57.632000000000005,50.71,-0.2960855080510828,0.0061507936507936,-0.0217391304347827,72.04,0,-21,30 - 11 (73.17%),6.0,103.0
WSBC,25.608,28.31,-0.1155888784754763,-0.0059691011235956,0.0007027406886859,32.01,0,-18,42 - 9 (82.35%),69.0,69.0
WSC,41.248000000000005,45.92,-0.1093871217998448,0.0125689084895259,-0.0126279120400609,51.56,0,-20,49 - 7 (87.50%),3.0,22.0
WST,330.40000000000003,388.22,-0.0599999999999999,-0.0004377043693194,-0.0140383834281072,413.0,0,-21,50 - 8 (86.21%),86.0,172.0
WSO,351.6,424.25,-0.0346985210466439,-0.0144722170600261,-0.0205233219567689,439.5,0,-16,19 - 0 (100.00%),7.0,28.0
WRB,69.376,86.54,-0.0020756457564574,-0.0020756457564574,0.0056824770961381,86.72,0,-16,14 - 0 (100.00%),0.0,0.0
WSM,250.50400000000002,308.41,-0.0150736115990163,-0.009092661611618,-0.0044461504014329,313.13,0,9,52 - 10 (83.87%),16.0,117.0
WSFS,37.87200000000001,43.08,-0.0899873257287706,-0.0087436723423838,-0.0016080863772111,47.34,0,-18,58 - 13 (81.69%),21.0,149.0
WTFC,80.736,100.92,0.0040791960998904,0.0040791960998904,0.0110652851825772,100.92,0,-15,47 - 5 (90.38%),1.0,11.0
WTS,174.4,208.29,-0.0445412844036697,-0.0043499043977055,-0.0082487911254385,218.0,0,-25,27 - 15 (64.29%),72.0,217.0
WTW,222.056,274.14,-0.012357243217927,0.0015344147303812,0.0018666959481719,277.57,0,-21,8 - 0 (100.00%),3.0,7.0
WTM,1473.5040000000001,1779.96,-0.0336178252654896,0.0,0.0002977919728344,1841.88,0,33,11 - 0 (100.00%),0.0,0.0
WTRG,30.927999999999997,35.59,-0.0794102431453697,-0.020907840440165,-0.0076440076440076,38.66,0,23,25 - 0 (100.00%),7.0,29.0
WU,11.272,13.67,-0.0298083747338537,-0.0007309941520468,-0.0029154518950438,14.09,0,-29,37 - 2 (94.87%),6.0,32.0
WWD,121.19200000000001,151.45,-0.000264043831276,-0.000264043831276,0.0196540351349532,151.49,0,-28,36 - 3 (92.31%),21.0,85.0
X,38.928,40.69,-0.1637895602137279,0.0109316770186334,0.0148764498234998,48.66,0,-21,184 - 36 (83.64%),26.0,209.0
WY,28.488,35.45,-0.0044931199101374,-0.0011270780501549,-0.003369839932603,35.61,0,-21,34 - 9 (79.07%),5.0,41.0
WYNN,84.888,100.58,-0.0521157289605126,0.0117694396941958,-0.0048052858143958,106.11,0,33,128 - 28 (82.05%),20.0,123.0
XNCR,21.216,21.53,-0.1881598793363499,-0.0168949771689496,-0.0318302387267905,26.52,0,20,138 - 33 (80.70%),60.0,724.0
XOM,91.72000000000001,113.79,-0.0075010902747492,-0.0075010902747492,0.0102211648603403,114.65,0,-22,47 - 12 (79.66%),1.0,1.0
XENE,40.032000000000004,42.66,-0.1474820143884893,-0.000936768149883,-0.0295454545454544,50.04,0,18,82 - 16 (83.67%),5.0,27.0
XEL,50.984,51.8,-0.187195983053507,-0.0129573170731707,0.0040176009183086,63.73,0,-21,8 - 0 (100.00%),11.0,22.0
XPO,102.376,122.87,-0.0398530905681018,-0.0096719593777705,-0.0107638335193749,127.97,0,-26,97 - 16 (85.84%),18.0,144.0
XRAY,29.912000000000003,32.5,-0.1307836319871623,-0.0103532277710111,0.0027480916030535,37.39,0,18,58 - 32 (64.44%),28.0,142.0
XRX,15.688,17.67,-0.0989291177970421,0.0097142857142857,0.0282021151586369,19.61,0,-19,77 - 4 (95.06%),14.0,145.0
XPRO,15.656,19.46,-0.0056208482370975,-0.0040941658137153,0.0030800821355234,19.57,0,24,224 - 33 (87.16%),19.0,171.0
YY,31.760000000000005,30.0,-0.2447129909365558,-0.0082644628099173,-0.014657980456026,39.7,0,6,190 - 68 (73.64%),46.0,967.0
YUM,112.59200000000001,134.8,-0.0422054852920278,0.0013370970138166,-0.0118182485502458,140.74,0,-25,12 - 0 (100.00%),0.0,0.0
XYL,103.99200000000002,127.9,-0.0160781598584506,0.0010958046336881,-0.0112220416376441,129.99,0,-26,39 - 12 (76.47%),103.0,621.0
YELP,38.552,38.25,-0.2102002890770183,-0.0010446591799425,-0.0128899200824954,48.19,0,-26,92 - 7 (92.93%),13.0,152.0
YPF,16.296000000000003,19.8,-0.0279823269513991,-0.0279823269513991,0.0054294175715696,20.37,0,14,152 - 23 (86.86%),12.0,101.0
ZBH,103.34400000000001,127.87,-0.0101408886824585,-0.0003127198811664,0.0055817610062891,129.18,0,-29,58 - 0 (100.00%),8.0,33.0
ZBRA,238.352,291.38,-0.0220178559441498,-0.0220178559441498,0.0223030469393357,297.94,0,27,68 - 21 (76.40%),85.0,687.0
ZD,56.672000000000004,62.57,-0.1167419536984755,0.0070819249959761,-0.0101959534809622,70.84,0,24,46 - 6 (88.46%),16.0,99.0
Z,47.576,48.9,-0.1777366739532537,-0.0083147434597445,-0.0299036002360809,59.47,0,-25,167 - 40 (80.68%),22.0,228.0
ZWS,26.6,32.31,-0.0282706766917292,-0.000309405940594,-0.0076757752533005,33.25,0,-19,45 - 10 (81.82%),12.0,63.0
ZTS,159.952,165.67,-0.1714014204261279,-0.0127525177283833,-0.006453522794553,199.94,0,-26,21 - 5 (80.77%),61.0,613.0
ZG,46.808,48.11,-0.1777473936079302,-0.00987857583865,-0.0237090616837452,58.51,0,-25,174 - 39 (81.69%),22.0,228.0
ZION,35.944,41.19,-0.0832405964834187,0.0041443198439783,0.0091020910209103,44.93,0,-18,75 - 8 (90.36%),19.0,177.0
