date_nr,Portfolio Value,Cash Value,BIO Position 1 Value,INTU Position 1 Value,MASI Position 1 Value,MSCI Position 1 Value,NXE Position 1 Value,NYT Position 1 Value,CCJ Position 1 Value,UMC Position 1 Value,AGI Position 1 Value,CCJ Position 2 Value,ACN Position 1 Value,BIO Position 2 Value,SBAC Position 1 Value,A Position 1 Value,AAON Position 1 Value,GFF Position 1 Value,PZZA Position 1 Value,JPM Position 1 Value,ANSS Position 1 Value,FUL Position 1 Value,EVTC Position 1 Value,ALV Position 1 Value,ITT Position 1 Value,ITT Position 2 Value,OSK Position 1 Value,KNX Position 1 Value,COOP Position 1 Value,IAC Position 1 Value,DIOD Position 1 Value,ATRC Position 1 Value,BN Position 1 Value,BALL Position 1 Value,BALL Position 2 Value,CALM Position 1 Value,CALM Position 2 Value,ASB Position 1 Value,AGI Position 2 Value,ALLY Position 1 Value,HBI Position 1 Value,AEM Position 1 Value,NMR Position 1 Value,HBI Position 2 Value,ASX Position 1 Value,HBI Position 3 Value,DXC Position 1 Value,DXC Position 2 Value,DXC Position 3 Value,T Position 1 Value,KFY Position 1 Value,ASX Position 2 Value,NWG Position 1 Value,MUFG Position 1 Value,CSL Position 1 Value,GOOG Position 1 Value,MAT Position 1 Value,RITM Position 1 Value,VIAV Position 1 Value,AIZ Position 1 Value,SBRA Position 1 Value,NHI Position 1 Value,YELP Position 1 Value,CMA Position 1 Value,CMA Position 2 Value,BPOP Position 1 Value,BIP Position 1 Value,VIAV Position 2 Value,MTB Position 1 Value,VIAV Position 3 Value,LHX Position 1 Value,VIAV Position 4 Value,EQNR Position 1 Value,EQNR Position 2 Value,VIAV Position 5 Value,AMN Position 1 Value,EQNR Position 3 Value,ABEV Position 1 Value,AMN Position 2 Value,TIMB Position 1 Value,SIRI Position 1 Value,PFE Position 1 Value,PFE Position 2 Value,KT Position 1 Value,FNB Position 1 Value,ABCB Position 1 Value,BKU Position 1 Value,WNS Position 1 Value,VLY Position 1 Value,NOK Position 1 Value,FHN Position 1 Value,CHDN Position 1 Value,EXLS Position 1 Value,NEP Position 1 Value,VGR Position 1 Value,CPB Position 1 Value,BOX Position 1 Value,AES Position 1 Value,ABEV Position 2 Value,BIP Position 2 Value,ROIC Position 1 Value,NOK Position 2 Value,OLN Position 1 Value,OLN Position 2 Value,HI Position 1 Value,APPF Position 1 Value,FLEX Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,ERF Position 2 Value,FLEX Position 3 Value,HUM Position 1 Value,HAE Position 1 Value,LEG Position 1 Value,AGI Position 3 Value,Scaled ^GSPC,Investment Value
2156,8780.653238999997,20.659998999999388,1604.039979,0.0,1119.04004,0.0,0.0,0.0,0.0,6.49,0.0,0.0,0.0,1069.359986,0.0,0.0,75.493332,0.0,1593.909981,0.0,0.0,0.0,0.0,0.0,1484.069958,141.339996,258.240006,0.0,0.0,1274.139962,0.0,45.279999,0.0,0.0,0.0,0.0,0.0,0.0,6.99,31.790001,0.0,39.48,0.0,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8409.127393312141,10278.170364347618
2157,8983.790044999998,20.659998999999388,1640.0700060000001,0.0,1140.800048,0.0,0.0,0.0,0.0,6.89,0.0,0.0,0.0,1093.380004,0.0,0.0,76.760002,0.0,1620.889962,0.0,0.0,0.0,0.0,0.0,1521.0300000000002,144.86,268.530006,0.0,0.0,1311.760019,0.0,47.970001,0.0,0.0,0.0,0.0,0.0,0.0,7.09,32.93,0.0,39.509998,0.0,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8629.078830404213,10278.170364347618
2158,9153.119963999998,0.43999999999938666,1679.5799550000002,0.0,1161.199952,0.0,0.0,0.0,0.0,6.72,0.0,0.0,0.0,1119.71997,0.0,0.0,78.68,0.0,1710.760019,0.0,0.0,0.0,0.0,0.0,1551.270063,147.740006,251.910003,0.0,0.0,1302.83,0.0,48.75,0.0,0.0,0.0,0.0,0.0,0.0,7.65,32.599998,0.0,42.009998,0.0,11.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8733.778368184634,10278.170364347618
2159,9312.126690000001,8.089999999999387,1689.78003,0.0,1156.640016,0.0,0.0,0.0,0.0,6.82,0.0,0.0,0.0,1126.52002,0.0,0.0,80.22667,0.0,1821.909981,0.0,0.0,0.0,0.0,0.0,1575.629979,150.059998,258.29999399999997,0.0,0.0,1301.5,0.0,49.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.07,0.0,42.990002,0.0,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8857.865794938538,10278.170364347618
2160,9284.519838999999,8.089999999999387,1660.8299550000002,0.0,1158.319944,0.0,0.0,0.0,0.0,6.66,0.0,0.0,0.0,1107.21997,0.0,0.0,81.760002,0.0,1791.1299430000001,0.0,0.0,0.0,0.0,0.0,1568.909979,149.419998,253.46999399999999,0.0,0.0,1339.1200569999999,0.0,48.849998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.43,0.0,42.939999,0.0,11.13,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8832.859295147773,10325.278645184211
2161,9303.130123,82.20000199999939,1643.880066,0.0,1165.119992,0.0,0.0,0.0,0.0,6.58,0.0,0.0,0.0,1095.920044,0.0,0.0,0.0,0.0,1801.58,0.0,0.0,0.0,0.0,0.0,1542.870021,146.940002,253.91999700000002,0.0,0.0,1395.17,0.0,49.689999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.139999,0.0,42.220001,0.0,10.91,23.08,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8774.011291409095,10325.278645184211
2162,9441.509720999999,82.20000199999939,1645.649964,0.0,1202.07996,0.0,0.0,0.0,0.0,6.71,0.0,0.0,0.0,1097.099976,0.0,0.0,0.0,0.0,1838.6299430000001,0.0,0.0,0.0,0.0,0.0,1579.1999369999999,150.399994,250.5,0.0,0.0,1417.969943,0.0,49.380001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,42.610001,0.0,11.24,23.6,11.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8911.223467771879,10325.278645184211
2163,9326.610067999998,0.43999999999938666,1616.520081,0.0,1206.07996,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,1077.680054,0.0,0.0,0.0,0.0,1783.909981,0.0,0.0,0.0,0.0,0.0,1617.840021,154.080002,248.94000899999998,0.0,0.0,1442.4799620000001,0.0,48.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.759998,0.0,43.759998,0.0,11.17,24.08,11.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8904.296414720386,10325.278645184211
2164,9452.270106000002,0.43999999999938666,1618.950072,0.0,1227.680056,0.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0,1079.300048,0.0,0.0,0.0,0.0,1747.049943,0.0,0.0,0.0,0.0,0.0,1645.770063,156.740006,249.599991,0.0,0.0,1469.459924,0.0,50.939999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.580002,0.0,43.459999,0.0,11.2,24.32,11.2,76.620003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.82028990802,10325.278645184211
2165,9498.530141999998,0.43999999999938666,1605.240051,0.0,1236.880008,0.0,0.0,0.0,0.0,6.86,0.0,0.0,0.0,1070.160034,0.0,0.0,0.0,0.0,1771.940038,0.0,0.0,0.0,0.0,0.0,1656.060021,157.720002,252.05999100000002,0.0,0.0,1485.42,0.0,51.439999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.470001,0.0,45.0,0.0,11.47,24.24,11.47,78.659997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8878.818688114732,10325.278645184211
2166,9285.580008,11.909999999999387,1556.5799550000002,0.0,1185.359984,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,1037.71997,0.0,0.0,0.0,0.0,1723.8700569999999,0.0,0.0,0.0,0.0,0.0,1638.840021,156.080002,246.870003,0.0,0.0,1482.760019,0.0,48.919998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.959999,0.0,44.93,0.0,11.27,23.56,0.0,77.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8841.095313718577,10325.278645184211
2167,9524.309947,11.909999999999387,1645.46997,0.0,1262.239992,0.0,0.0,0.0,0.0,7.02,0.0,0.0,0.0,1096.97998,0.0,0.0,0.0,0.0,1725.7700379999999,0.0,0.0,0.0,0.0,0.0,1711.289958,162.979996,255.17999399999997,0.0,0.0,1398.590019,0.0,50.799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.860001,0.0,45.91,0.0,11.56,24.76,0.0,78.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9029.327869248607,10325.278645184211
2168,9510.709994999997,25.199999999999388,1647.359985,0.0,1225.680056,0.0,0.0,0.0,0.0,7.07,0.0,0.0,0.0,1098.23999,0.0,0.0,0.0,0.0,1719.5,0.0,0.0,0.0,0.0,0.0,1716.120021,163.440002,259.71,0.0,0.0,1427.469943,0.0,50.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.689999,0.0,44.900002,0.0,10.67,0.0,0.0,78.929997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9022.957915384395,10325.278645184211
2169,9616.469896,188.64000199999936,1646.21997,0.0,1234.95996,0.0,0.0,0.0,0.0,7.26,0.0,0.0,0.0,1097.47998,0.0,0.0,0.0,0.0,1764.909981,0.0,0.0,0.0,0.0,0.0,1746.150042,0.0,259.080003,0.0,0.0,1447.2299620000001,0.0,51.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.810001,0.0,46.259998,0.0,10.57,0.0,0.0,79.919997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9179.256918072173,10325.278645184211
2170,9701.870247,1910.0300439999994,1639.5600600000002,0.0,1278.160032,0.0,0.0,0.0,0.0,7.27,0.0,0.0,0.0,1093.04004,0.0,0.0,0.0,0.0,1823.6200569999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.42999399999997,0.0,0.0,1462.430019,0.0,52.619999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.669998,0.0,45.450001,0.0,10.49,0.0,0.0,80.100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9215.694364361272,10325.278645184211
2171,9539.129911999999,1746.5900419999994,1601.909913,0.0,1355.04004,0.0,0.0,0.0,0.0,7.16,0.0,0.0,0.0,1067.939942,0.0,0.0,0.0,0.0,1776.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.059991,0.0,0.0,1490.739981,0.0,52.610001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.900002,0.0,45.48,0.0,11.16,0.0,0.0,80.03999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9232.980054080223,10325.278645184211
2172,9551.559828,37.34000199999939,1572.3299550000002,0.0,1324.319944,0.0,0.0,0.0,0.0,7.05,0.0,0.0,0.0,1048.21997,0.0,0.0,0.0,0.0,1769.659981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.219994,0.0,0.0,1408.659981,0.0,50.549999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.650002,0.0,10.8,0.0,0.0,77.76,1944.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9166.153638164846,10325.278645184211
2173,9467.650037999998,37.34000199999939,1558.710021,0.0,1279.439944,0.0,0.0,0.0,0.0,7.11,0.0,0.0,0.0,1039.140014,0.0,0.0,0.0,0.0,1750.280057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.46,0.0,0.0,1387.0,0.0,50.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.16,0.0,10.64,0.0,0.0,78.69,1967.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9186.956783872147,10325.278645184211
2174,9179.250032999997,0.43999999999938666,1530.600036,0.0,1245.760008,0.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0,1020.400024,0.0,0.0,0.0,0.0,1677.889962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.910003,0.0,0.0,1317.08,0.0,48.619999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.720001,0.0,10.33,0.0,0.0,77.78999999999999,1944.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9068.44503067703,10325.278645184211
2175,8906.23011,0.43999999999938666,1500.300018,0.0,1220.880008,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,1000.200012,0.0,0.0,0.0,0.0,1632.100038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.139991,0.0,0.0,1245.639962,0.0,48.380001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.290001,0.0,9.65,0.0,0.0,74.070003,1851.750075,24.690001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8874.379718479211,10325.278645184211
2176,8862.910100999996,0.43999999999938666,1483.859985,0.0,1197.359984,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,989.23999,0.0,0.0,0.0,0.0,1612.530057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.740006,0.0,0.0,1236.33,0.0,47.549999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.950001,0.0,9.49,0.0,0.0,75.330003,1883.250075,25.110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8854.520075116514,10325.278645184211
2177,8957.250110999998,0.43999999999938666,1497.269988,0.0,1224.160032,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,998.179992,0.0,0.0,0.0,0.0,1628.680019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.120003,0.0,0.0,1271.67,0.0,48.529999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.709999,0.0,9.39,0.0,0.0,75.090003,1877.250075,25.030001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8880.34127834405,10325.278645184211
2178,9141.470081999996,0.43999999999938666,1543.890015,0.0,1258.800048,0.0,0.0,0.0,0.0,6.97,0.0,0.0,0.0,1029.26001,0.0,0.0,0.0,0.0,1634.950057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.55999100000002,0.0,0.0,1289.149962,0.0,49.349998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.560001,0.0,9.51,0.0,0.0,76.71000000000001,1917.75,25.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9005.479543082667,10325.278645184211
2179,8754.839968999999,0.43999999999938666,1485.839997,0.0,1214.319944,0.0,0.0,0.0,0.0,6.61,0.0,0.0,0.0,990.559998,0.0,0.0,0.0,0.0,1558.569981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.69000899999998,0.0,0.0,1233.100038,0.0,47.040001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.560001,0.0,9.04,0.0,0.0,72.99,1824.7499999999998,24.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8702.102419591874,10325.278645184211
2180,8706.169764,0.43999999999938666,1464.929994,0.0,1202.319944,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,976.619996,0.0,0.0,0.0,0.0,1561.799943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.83000299999998,0.0,0.0,1226.639962,0.0,45.860001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.57,0.0,8.85,0.0,0.0,73.169997,1829.249925,24.389999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8644.091107987406,10325.278645184211
