date_nr,Portfolio Value,Cash Value,ATRC Position 1 Value,BIO Position 1 Value,INTU Position 1 Value,MASI Position 1 Value,MSCI Position 1 Value,NXE Position 1 Value,AGI Position 1 Value,CCJ Position 1 Value,ACN Position 1 Value,BIO Position 2 Value,SBAC Position 1 Value,FSS Position 1 Value,A Position 1 Value,AAON Position 1 Value,PZZA Position 1 Value,ANSS Position 1 Value,JPM Position 1 Value,FUL Position 1 Value,EVTC Position 1 Value,ITT Position 1 Value,ITT Position 2 Value,OSK Position 1 Value,COOP Position 1 Value,ERIC Position 1 Value,IAC Position 1 Value,NTES Position 1 Value,PEGA Position 1 Value,SUZ Position 1 Value,PAAS Position 1 Value,ASB Position 1 Value,NMR Position 1 Value,ASX Position 1 Value,AEM Position 1 Value,DXC Position 1 Value,SNY Position 1 Value,DXC Position 2 Value,KFY Position 1 Value,ASX Position 2 Value,IP Position 1 Value,GOOG Position 1 Value,CSL Position 1 Value,RITM Position 1 Value,SBRA Position 1 Value,NHI Position 1 Value,USM Position 1 Value,CMA Position 1 Value,BIP Position 1 Value,VIAV Position 1 Value,VIAV Position 2 Value,EQNR Position 1 Value,EQNR Position 2 Value,ABEV Position 1 Value,AMN Position 1 Value,SIRI Position 1 Value,SIRI Position 2 Value,PFE Position 1 Value,WNS Position 1 Value,AGYS Position 1 Value,FHN Position 1 Value,EXLS Position 1 Value,FHN Position 2 Value,CWEN Position 1 Value,VGR Position 1 Value,BIP Position 2 Value,NOK Position 1 Value,OPCH Position 1 Value,FLEX Position 1 Value,ELP Position 1 Value,FLEX Position 2 Value,HAE Position 1 Value,LEG Position 1 Value,AGI Position 2 Value,Scaled ^GSPC,Investment Value
2190,8385.019980000001,0.04999999999984084,0.0,1438.199982,0.0,1170.95996,0.0,0.0,0.0,0.0,0.0,958.799988,0.0,0.0,0.0,0.0,1555.530057,0.0,0.0,0.0,0.0,0.0,0.0,1028.299974,0.0,7.22,1233.860038,0.0,39.799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.529999,0.0,879.0699830000001,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8434.090434703914,10372.602838974639
2191,8371.219973,0.04999999999984084,0.0,1432.4400329999999,0.0,1205.359984,0.0,0.0,0.0,0.0,0.0,954.960022,0.0,0.0,0.0,0.0,1542.799943,0.0,0.0,0.0,0.0,0.0,0.0,1027.7799739999998,0.0,6.98,1211.63,0.0,39.950001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.049999,0.0,876.520017,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8462.656802311812,10372.602838974639
2192,8336.020104,0.04999999999984084,0.0,1418.25,0.0,1242.0,0.0,0.0,0.0,0.0,0.0,945.5,0.0,0.0,0.0,0.0,1523.040076,0.0,0.0,0.0,0.0,0.0,0.0,1036.880026,0.0,6.74,1188.640019,0.0,40.240002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.669998,0.0,861.729983,32.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8366.87866005681,10372.602838974639
2193,8087.869978999999,0.04999999999984084,0.0,1345.620027,0.0,1228.400024,0.0,0.0,0.0,0.0,0.0,897.080018,0.0,0.0,0.0,0.0,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.669948,0.0,6.75,1150.449981,0.0,37.849998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.82,0.0,837.7599829999999,33.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8306.786614610146,10372.602838974639
2194,8048.8298589999995,0.04999999999984084,0.0,1336.5,0.0,1221.760008,0.0,0.0,0.0,0.0,0.0,891.0,0.0,0.0,0.0,0.0,1458.6299430000001,0.0,0.0,0.0,0.0,0.0,0.0,1030.509961,0.0,6.66,1154.4399620000002,0.0,35.580002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.59,0.0,839.629983,33.480000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8363.7470882299,10372.602838974639
2195,7954.349986000001,0.04999999999984084,0.0,1312.170045,0.0,1213.119992,0.0,0.0,0.0,0.0,0.0,874.78003,0.0,0.0,0.0,0.0,1433.549943,0.0,0.0,0.0,0.0,0.0,0.0,1008.0200130000001,0.0,6.5,1151.21,0.0,34.259998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.939999,0.0,847.449966,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8269.470068647273,10372.602838974639
2196,7832.020119000001,0.04999999999984084,0.0,1292.910003,0.0,1185.280032,0.0,0.0,0.0,0.0,0.0,861.940002,0.0,0.0,0.0,0.0,1454.83,0.0,0.0,0.0,0.0,0.0,0.0,986.830052,0.0,6.33,1102.38,0.0,34.099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.759998,0.0,835.550034,33.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8127.9257371485855,10372.602838974639
2197,7583.700021000001,0.04999999999984084,0.0,1255.649964,0.0,1139.359984,0.0,0.0,0.0,0.0,0.0,837.099976,0.0,0.0,0.0,0.0,1408.280057,0.0,0.0,0.0,0.0,0.0,0.0,959.7900259999999,0.0,6.23,1055.0699809999999,0.0,32.919998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.130001,0.0,817.360034,32.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8059.426983534997,10372.602838974639
2198,7558.910076000001,0.04999999999984084,0.0,1265.7899790000001,0.0,1138.239992,0.0,0.0,0.0,0.0,0.0,843.859986,0.0,0.0,0.0,0.0,1427.850038,0.0,0.0,0.0,0.0,0.0,0.0,935.2200260000001,0.0,5.95,1034.9300190000001,0.0,32.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.400002,0.0,804.610034,31.740000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7920.541948333507,10372.602838974639
2199,7458.730072000001,0.04999999999984084,0.0,1243.5599670000001,0.0,1120.560056,0.0,0.0,0.0,0.0,0.0,829.039978,0.0,0.0,0.0,0.0,1432.600038,0.0,0.0,0.0,0.0,0.0,0.0,918.8400000000001,0.0,5.85,1003.58,0.0,31.889999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25,0.0,804.610034,30.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7838.63937759382,10372.602838974639
2200,7449.559937000001,0.04999999999984084,0.0,1237.769988,0.0,1120.07996,0.0,0.0,0.0,0.0,0.0,825.179992,0.0,0.0,0.0,0.0,1432.219943,0.0,0.0,0.0,0.0,0.0,0.0,915.5900000000001,0.0,5.85,1006.810038,0.0,32.169998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.220001,0.0,805.120017,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7822.018641698141,10372.602838974639
2201,7661.349889000001,0.04999999999984084,0.0,1286.129973,0.0,1154.640016,0.0,0.0,0.0,0.0,0.0,857.419982,0.0,0.0,0.0,0.0,1426.899962,0.0,0.0,0.0,0.0,0.0,0.0,938.2099740000001,0.0,5.94,1072.9300190000001,0.0,33.889999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.169998,0.0,816.169966,30.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7975.894486925881,10372.602838974639
2202,7507.959888000001,0.04999999999984084,0.0,1254.7199699999999,0.0,1139.359984,0.0,0.0,0.0,0.0,0.0,836.47998,0.0,0.0,0.0,0.0,1363.059962,0.0,0.0,0.0,0.0,0.0,0.0,924.299974,0.0,5.75,1072.9300190000001,0.0,33.029999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,810.2199999999999,30.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7807.39224827639,10372.602838974639
2203,7415.200193000001,0.04999999999984084,0.0,1251.420045,0.0,1129.280032,0.0,0.0,0.0,0.0,0.0,834.28003,0.0,0.0,0.0,0.0,1330.190038,0.0,0.0,0.0,0.0,0.0,0.0,913.7700130000001,0.0,5.74,1052.220019,0.0,32.139999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.02,0.0,798.150017,29.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7689.7606434698655,10372.602838974639
2204,7605.619898000001,0.04999999999984084,0.0,1283.519988,0.0,1156.319944,0.0,0.0,0.0,0.0,0.0,855.679992,0.0,0.0,0.0,0.0,1395.549943,0.0,0.0,0.0,0.0,0.0,0.0,946.2700130000001,0.0,6.0,1029.800019,0.0,32.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.189999,0.0,830.2800000000001,30.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7888.801601359136,10420.14393531994
2205,7917.3999539999995,0.04999999999984084,0.0,1348.170045,0.0,1175.439944,0.0,0.0,0.0,0.0,0.0,898.78003,0.0,0.0,0.0,0.0,1435.639962,0.0,0.0,0.0,0.0,0.0,0.0,1004.7700130000001,0.0,6.29,1078.4399620000002,0.0,34.369999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.119999,0.0,862.75,32.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8130.070348231899,10420.14393531994
2206,7910.5901,0.04999999999984084,0.0,1368.0300300000001,0.0,1168.0,0.0,0.0,0.0,0.0,0.0,912.02002,0.0,0.0,0.0,0.0,1414.17,0.0,0.0,0.0,0.0,0.0,0.0,1006.330052,0.0,6.29,1065.33,0.0,33.849998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.82,0.0,863.94,32.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8113.664281471826,10420.14393531994
2207,7834.869973000002,0.04999999999984084,0.0,1358.550018,0.0,1144.0,0.0,0.0,0.0,0.0,0.0,905.700012,0.0,0.0,0.0,0.0,1364.389962,0.0,0.0,0.0,0.0,0.0,0.0,992.939961,0.0,6.22,1094.590019,0.0,33.799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.900002,0.0,863.09,32.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8030.539136581097,10420.14393531994
2208,7510.979885,0.04999999999984084,0.0,1286.7899790000001,0.0,1074.319944,0.0,0.0,0.0,0.0,0.0,857.859986,0.0,0.0,0.0,0.0,1304.92,0.0,0.0,0.0,0.0,0.0,0.0,969.2799739999999,0.0,6.1,1059.63,0.0,32.310001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.860001,0.0,849.66,31.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7805.654986766852,10420.14393531994
2209,7330.940019000001,0.04999999999984084,0.0,1178.850036,0.0,1042.719968,0.0,0.0,0.0,0.0,0.0,785.900024,0.0,0.0,0.0,0.0,1334.559962,0.0,0.0,0.0,0.0,0.0,0.0,969.9300129999999,0.0,6.04,1056.970019,0.0,30.959999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.099998,0.0,855.44,30.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7747.171401777284,10420.14393531994
2210,7183.850136999999,0.04999999999984084,0.0,1170.390015,0.0,1037.04004,0.0,0.0,0.0,0.0,0.0,780.26001,0.0,0.0,0.0,0.0,1306.25,0.0,0.0,0.0,0.0,0.0,0.0,980.330052,0.0,5.98,946.770038,0.0,30.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.689999,0.0,859.0099829999999,27.660000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7696.666228964413,10420.14393531994
2211,7131.270077999999,0.04999999999984084,0.0,1152.2100209999999,0.0,1069.04004,0.0,0.0,0.0,0.0,0.0,768.140014,0.0,0.0,0.0,0.0,1325.25,0.0,0.0,0.0,0.0,0.0,0.0,972.919948,0.0,6.02,879.8900189999999,0.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.240002,0.0,859.860034,27.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7671.338245538427,10420.14393531994
2212,7321.430093,0.04999999999984084,0.0,1184.670045,0.0,1087.599976,0.0,0.0,0.0,0.0,0.0,789.78003,0.0,0.0,0.0,0.0,1382.25,0.0,0.0,0.0,0.0,0.0,0.0,1005.810039,0.0,6.23,885.020038,0.0,31.200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.919998,0.0,879.919966,28.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7870.529472037084,10420.14393531994
2213,7191.9000940000005,0.04999999999984084,0.0,1184.129973,0.0,1058.640016,0.0,0.0,0.0,0.0,0.0,789.419982,0.0,0.0,0.0,0.0,1297.700057,0.0,0.0,0.0,0.0,0.0,0.0,983.9700260000001,0.0,6.2,900.600038,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.580002,0.0,871.59,28.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7684.291780121473,10420.14393531994
2214,7451.269959,0.04999999999984084,0.0,1212.390015,0.0,1103.439944,0.0,0.0,0.0,0.0,0.0,808.26001,0.0,0.0,0.0,0.0,1372.559962,0.0,0.0,0.0,0.0,0.0,0.0,1011.5299739999999,0.0,6.35,942.020038,0.0,32.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.439999,0.0,891.650017,30.240000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7887.772228786756,10420.14393531994
2215,7537.810014,0.04999999999984084,0.0,1220.070006,0.0,1109.760008,0.0,0.0,0.0,0.0,0.0,813.380004,0.0,0.0,0.0,0.0,1390.2299620000001,0.0,0.0,0.0,0.0,0.0,0.0,1033.5,0.0,6.48,959.5,0.0,32.380001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.049999,0.0,903.550034,28.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7977.910294812142,10420.14393531994
2216,7312.4600199999995,0.04999999999984084,0.0,1155.6900329999999,0.0,1080.640016,0.0,0.0,0.0,0.0,0.0,770.460022,0.0,0.0,0.0,0.0,1361.159981,0.0,0.0,0.0,0.0,0.0,0.0,1029.729987,0.0,6.41,919.029981,0.0,30.950001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.639999,0.0,889.7800000000001,28.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7924.680901890749,10420.14393531994
2217,7207.529929,0.04999999999984084,0.0,1127.399964,0.0,1081.520016,0.0,0.0,0.0,0.0,0.0,751.599976,0.0,0.0,0.0,0.0,1331.899962,0.0,0.0,0.0,0.0,0.0,0.0,1015.0400259999999,0.0,5.43,916.180019,0.0,31.049999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.630001,0.0,878.389966,29.339999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7861.672479182496,10420.14393531994
2218,7300.859925999999,0.04999999999984084,0.0,1134.629973,0.0,1087.680056,0.0,0.0,0.0,0.0,0.0,756.419982,0.0,0.0,0.0,0.0,1338.549943,0.0,0.0,0.0,0.0,0.0,0.0,1067.299974,0.0,5.54,919.79,0.0,31.389999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.439999,0.0,888.59,30.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8048.189242904546,10420.14393531994
2219,7317.160021000001,0.04999999999984084,0.0,1133.820006,0.0,1088.0,0.0,0.0,0.0,0.0,0.0,755.880004,0.0,0.0,0.0,0.0,1329.239981,0.0,0.0,0.0,0.0,0.0,0.0,1082.770013,0.0,5.52,916.75,0.0,31.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.82,0.0,902.020017,30.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8143.817639835267,10420.14393531994
2220,7447.769893000001,0.04999999999984084,0.0,1167.0,0.0,1079.839968,0.0,0.0,0.0,0.0,0.0,778.0,0.0,0.0,0.0,0.0,1350.139962,0.0,0.0,0.0,0.0,0.0,0.0,1097.5900000000001,0.0,5.49,955.319981,0.0,33.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.279999,0.0,908.479983,31.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8276.29030719915,10420.14393531994
2221,7448.370031999999,0.04999999999984084,0.0,1182.329955,0.0,1076.400024,0.0,0.0,0.0,0.0,0.0,788.21997,0.0,0.0,0.0,0.0,1340.450057,0.0,0.0,0.0,0.0,0.0,0.0,1105.130026,0.0,5.62,931.3800000000001,0.0,33.240002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.849998,0.0,912.56,31.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8215.147425912382,10420.14393531994
2222,7421.099987,0.04999999999984084,0.0,1155.0599670000001,0.0,1061.680056,0.0,0.0,0.0,0.0,0.0,770.039978,0.0,0.0,0.0,0.0,1346.149962,0.0,0.0,0.0,0.0,0.0,0.0,1108.25,0.0,5.49,930.810038,0.0,36.470001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.580002,0.0,934.3199830000001,31.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8165.177882585237,10420.14393531994
2223,7342.339854999998,934.3699829999999,0.0,1062.899964,0.0,1072.239992,0.0,0.0,0.0,0.0,0.0,708.599976,0.0,0.0,0.0,0.0,1373.889962,0.0,0.0,0.0,0.0,0.0,0.0,1147.509961,0.0,5.66,925.300019,0.0,36.959999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.049999,0.0,0.0,31.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8366.256639202817,10420.14393531994
2224,7311.159927999998,934.3699829999999,0.0,1055.129973,0.0,1052.800048,0.0,0.0,0.0,0.0,0.0,703.419982,0.0,0.0,0.0,0.0,1379.969943,0.0,0.0,0.0,0.0,0.0,0.0,1144.0,0.0,5.57,924.92,0.0,37.209999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.23,0.0,0.0,30.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8303.891179475786,10420.14393531994
2225,7401.650146999999,0.04999999999984084,0.0,1075.050018,0.0,1053.04004,0.0,0.0,0.0,0.0,0.0,716.700012,0.0,0.0,0.0,0.0,1406.190038,0.0,0.0,0.0,0.0,0.0,0.0,1144.9099999999999,0.0,5.57,963.680019,0.0,36.110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.990002,0.0,0.0,30.78,33.529999,181.0,712.050018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8269.835008536877,10467.902928356823
2226,7237.220047000001,0.04999999999984084,0.0,1068.0599670000001,0.0,1014.400024,0.0,0.0,0.0,0.0,0.0,712.039978,0.0,0.0,0.0,0.0,1396.690038,0.0,0.0,0.0,0.0,0.0,0.0,1116.180013,0.0,5.45,912.7600189999999,0.0,33.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.939999,0.0,0.0,29.82,32.720001,174.14,698.0700059999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8063.072717290686,10467.902928356823
2227,7246.759993999999,0.04999999999984084,0.0,1095.449982,0.0,1001.119992,0.0,0.0,0.0,0.0,0.0,730.299988,0.0,0.0,0.0,0.0,1427.850038,0.0,0.0,0.0,0.0,0.0,0.0,1125.4099999999999,0.0,5.36,863.7399810000001,0.0,33.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.84,0.0,0.0,30.240000000000002,32.689999,166.979996,683.550018,8.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7977.717093233479,10467.902928356823
